transaction_id,target,transaction_amount,merchant_country,cardholder_country,is_foreign,transaction_hour,account_age_days,days_since_last,txn_count_30days,high_risk_amount,high_risk_country,new_account,dormant_reactivation
1886,0,63,US,US,0,0,187,64,4,0,0,0,1
1887,0,6,US,US,0,6,1406,66,1,0,0,0,1
1888,1,453,BR,US,1,2,68,59,7,0,1,0,0
1889,0,3,US,US,0,9,2359,66,5,0,0,0,1
1890,0,59,US,US,0,21,617,10,5,0,0,0,0
1891,0,35,US,US,0,19,823,32,4,0,0,0,0
1892,1,2545,US,US,0,20,885,46,4,1,0,0,0
1893,0,43,US,US,0,12,189,38,7,0,0,0,0
1894,0,479,US,US,0,15,3248,60,15,0,0,0,0
1895,1,2848,ID,US,1,0,28,42,1,1,1,1,0
1896,1,676,TH,US,1,12,27,15,6,0,1,1,0
1897,1,185,VN,US,1,13,22,7,4,0,1,1,0
1898,0,166,US,US,0,1,589,46,14,0,0,0,0
1899,0,120,US,US,0,12,2960,54,15,0,0,0,0
1900,0,646,US,US,0,17,3338,12,1,0,0,0,0
1901,0,49,US,US,0,13,2810,59,1,0,0,0,0
1902,0,25,US,US,0,13,689,70,5,0,0,0,1
1903,0,20,US,US,0,17,1551,27,3,0,0,0,0
1904,1,83,BR,US,1,3,2,11,4,0,1,1,0
1905,0,71,US,US,0,9,254,4,1,0,0,0,0
1906,0,157,US,US,0,18,2930,79,6,0,0,0,1
1907,0,57,US,US,0,19,1228,46,8,0,0,0,0
1908,0,54,FR,US,1,9,868,5,2,0,0,0,0
1909,0,405,US,US,0,18,762,37,5,0,0,0,0
1910,0,35,US,US,0,16,2826,20,2,0,0,0,0
1911,0,218,US,US,0,10,996,37,5,0,0,0,0
1912,0,116,US,US,0,8,2004,50,5,0,0,0,0
1913,0,14,US,US,0,17,1431,38,3,0,0,0,0
1914,1,3206,KP,US,1,23,1554,29,23,1,1,0,0
1915,0,39,MX,US,1,19,2947,28,2,0,0,0,0
1916,0,7,US,US,0,9,2227,25,14,0,0,0,0
1917,0,76,US,US,0,20,833,56,5,0,0,0,0
1918,0,57,US,US,0,11,1308,72,6,0,0,0,1
1919,0,75,US,GB,1,20,1181,11,1,0,0,0,0
1920,0,54,US,US,0,14,962,62,12,0,0,0,1
1921,0,50,US,US,0,18,670,84,10,0,0,0,1
1922,1,1990,ID,US,1,2,321,1,2,1,1,0,0
1923,1,809,ID,US,1,13,6,2,21,0,1,1,0
1924,1,1261,NG,US,1,1,20,30,6,0,1,1,0
1925,1,1479,RU,US,1,2,25,2,3,0,1,1,0
1926,0,9,US,US,0,16,238,60,4,0,0,0,0
1927,0,111,US,US,0,18,2459,43,11,0,0,0,0
1928,1,291,KP,US,1,19,265,21,21,0,1,0,0
1929,1,1151,KP,US,1,22,118,2,26,0,1,0,0
1930,0,95,US,US,0,19,921,24,3,0,0,0,0
1931,0,527,US,US,0,11,28,57,6,0,0,1,0
1932,0,29,KR,US,1,12,514,90,14,0,0,0,1
1933,0,43,US,US,0,5,1505,58,1,0,0,0,0
1934,0,77,KR,US,1,22,1346,40,7,0,0,0,0
1935,0,56,US,US,0,8,50,31,6,0,0,0,0
1936,0,42,US,US,0,11,667,47,1,0,0,0,0
1937,0,148,US,US,0,14,3612,45,8,0,0,0,0
1938,1,507,VN,US,1,9,158,3,3,0,1,0,0
1939,0,11,US,US,0,9,2390,5,4,0,0,0,0
1940,0,49,US,US,0,21,1484,25,5,0,0,0,0
1941,0,138,US,US,0,20,3342,49,5,0,0,0,0
1942,1,2223,NG,US,1,19,13,6,1,1,1,1,0
1943,0,72,US,US,0,19,3218,34,2,0,0,0,0
1944,0,13,US,US,0,16,3204,83,4,0,0,0,1
1945,0,73,US,US,0,22,2456,86,1,0,0,0,1
1946,0,56,US,US,0,13,2044,38,1,0,0,0,0
1947,0,68,US,US,0,14,29,65,15,0,0,1,0
1948,0,37,US,US,0,10,112,74,6,0,0,0,0
1949,1,2708,PH,US,1,20,11,1,17,1,1,1,0
1950,0,21,US,US,0,14,2511,57,12,0,0,0,0
1951,1,96,US,US,0,23,7,3,18,0,0,1,0
1952,1,740,US,US,0,21,16,36,19,0,0,1,0
1953,1,31,ID,US,1,23,424,6,14,0,1,0,0
1954,0,51,US,US,0,16,2904,33,5,0,0,0,0
1955,0,28,US,US,0,9,2814,59,2,0,0,0,0
1956,0,64,US,US,0,13,2397,78,9,0,0,0,1
1957,0,59,US,US,0,17,272,30,6,0,0,0,0
1958,0,15,US,US,0,16,1059,23,8,0,0,0,0
1959,1,2632,KP,US,1,17,658,31,6,1,1,0,0
1960,1,242,ID,US,1,2,3,5,1,0,1,1,0
1961,1,63,BR,US,1,2,4,4,21,0,1,1,0
1962,0,52,US,US,0,20,15,61,6,0,0,1,0
1963,1,746,PH,US,1,21,1497,58,6,0,1,0,0
1964,1,143,US,US,0,2,10,4,7,0,0,1,0
1965,0,19,US,US,0,10,2286,88,5,0,0,0,1
1966,0,35,US,US,0,16,601,46,3,0,0,0,0
1967,1,156,US,US,0,19,19,33,27,0,0,1,0
1968,1,97,VN,US,1,0,1426,4,5,0,1,0,0
1969,1,599,VN,US,1,9,23,1,15,0,1,1,0
1970,0,152,US,US,0,11,1630,82,1,0,0,0,1
1971,0,60,US,US,0,12,2582,81,2,0,0,0,1
1972,0,433,US,US,0,17,2610,36,4,0,0,0,0
1973,0,69,CA,US,1,9,1258,1,15,0,0,0,0
1974,0,23,US,US,0,16,71,16,6,0,0,0,0
1975,0,71,FR,US,1,9,766,65,1,0,0,0,1
1976,0,263,US,US,0,16,2285,69,8,0,0,0,1
1977,1,1527,US,US,0,23,726,3,1,1,0,0,0
1978,1,61,TH,US,1,21,509,4,3,0,1,0,0
1979,0,55,US,US,0,15,3050,36,1,0,0,0,0
1980,0,41,US,US,0,8,1301,63,5,0,0,0,1
1981,1,563,US,US,0,3,16,60,26,0,0,1,0
1982,0,244,US,AU,1,15,490,72,5,0,0,0,1
1983,0,99,US,US,0,16,1230,25,12,0,0,0,0
1984,0,64,JP,US,1,16,3131,7,1,0,0,0,0
1985,1,162,US,US,0,2,1480,2,5,0,0,0,0
1986,0,33,KR,US,1,16,2967,26,2,0,0,0,0
1987,0,66,US,US,0,22,1182,5,2,0,0,0,0
1988,1,39,US,US,0,3,771,12,7,0,0,0,0
1989,1,136,US,US,0,11,3,7,2,0,0,1,0
1990,1,84,CN,US,1,18,569,24,27,0,1,0,0
1991,0,75,US,US,0,21,2998,45,2,0,0,0,0
1992,0,342,US,US,0,13,1103,49,3,0,0,0,0
1993,0,135,US,US,0,23,476,28,14,0,0,0,0
1994,1,674,ID,US,1,21,1809,16,7,0,1,0,0
1995,0,71,US,US,0,12,14,74,7,0,0,1,0
1996,1,312,ID,US,1,1,400,7,30,0,1,0,0
1997,1,143,CN,US,1,0,11,2,2,0,1,1,0
1998,0,62,MX,US,1,12,22,86,6,0,0,1,0
1999,0,35,US,US,0,17,1954,6,14,0,0,0,0
2000,0,55,US,US,0,16,2712,58,5,0,0,0,0
